file	fac1	fac2	fac3
t012806	-3	1	-1
t012808	-1	1	-1
t012811	-1	0	0
t012812	-4	0	1
t012817	-2	3	1
t012818	-1	1	2
t012819	-1	0	2
t012821	-3	0	0
t012822	-3	0	0
t012823	-1	3	0
t012825	-3	0	3
t012826	-1	1	2
t012827	-2	1	2
t012828	-1	2	2
t012829	0	2	0
t012830	0	2	0
t012832	0	2	0
t012834	-8	0	3
t012836	-3	1	1
t012837	0	0	-1
t012845	-3	0	0
t012847	-2	2	3
t012851	-2	0	0
t012852	-3	1	1
t012853	-3	1	1
t012854	-1	3	0
t012855	-1	1	0
t012856	-3	0	0
t012857	-1	1	0
t012858	0	1	-1
t012860	-1	0	0
t012861	-1	4	0
t012863	-2	0	1
t012868	-2	1	2
t012869	-3	3	1
t012871	-2	1	2
t012872	-3	2	0
t012873	1	5	0
t012875	-3	0	1
t012877	0	5	0
t012879	0	2	0
t012881	0	2	0
t012882	0	2	0
t012883	-3	1	0
t012884	-1	1	1
t012886	-1	0	0
t012887	-1	2	0
t012888	-3	2	0
t012890	0	0	0
t012891	0	1	0
t012895	0	0	0
t012896	-2	1	3
t012898	-2	3	0
t012902	-4	0	0
t012903	0	4	0
t012904	-2	3	0
t012905	-3	1	0
t012906	-1	1	0
t012908	0	1	0
t012909	-1	-1	0
t012913	-2	0	-2
t012916	0	0	1
t012917	-3	2	0
t012918	-3	0	0
t012920	-1	1	1
t012921	-1	3	7
t012922	-1	0	1
t012925	0	2	2
t012926	-1	3	0
t012928	-1	4	0
t012930	-3	0	6
t012935	0	2	1
t012936	-1	0	0
t012937	0	2	0
t012939	-1	3	1
t012940	-2	1	0
t012947	-2	0	0
t012948	-1	0	2
t012950	0	-1	2
t012951	-3	5	1
t012952	0	0	0
t012953	-1	1	0
t012954	-3	2	2
t012955	-1	3	2
t012956	0	0	3
t012961	-2	2	0
t012963	-3	0	0
t012966	-2	1	0
t012967	-1	2	0
t012968	-1	3	0
t012969	-3	0	0
t012970	-3	0	0
t012971	-1	2	1
t012972	-4	2	0
t012975	-1	1	1
t012976	0	1	0
t012978	0	2	0
t012979	-2	2	0
t012980	-2	3	0
t012981	-7	0	2
t012982	-1	2	1
t012983	0	1	0
t012984	-1	3	1
t012985	0	3	0
t012988	0	2	0
t012989	-3	2	1
t012990	0	3	0
t012992	0	0	0
t012993	0	3	0
t012994	-1	1	2
t012995	0	2	1
t012996	-3	4	-5
t012997	-1	5	0
t012998	-1	3	0
t012999	-5	1	0
t013000	0	0	0
t013001	-4	4	-1
t013002	-3	4	-1
t013003	0	1	0
t013004	-3	0	0
t013005	0	0	1
t013006	-7	0	-1
t013009	-2	0	1
t013010	-3	2	0
t013015	1	1	1
t013016	-1	0	0
t013017	-3	2	1
t013018	-1	2	1
t013019	-1	0	0
t013020	-3	1	4
t013021	-2	2	0
t013024	-3	0	0
t013025	0	0	0
t013026	0	1	1
t013027	-4	2	0
t013028	-2	0	1
t013029	-3	0	0
t013030	-4	0	-1
t013031	-5	2	0
t013034	0	1	0
t013035	-1	1	0
t013036	-1	0	0
t013037	0	2	0
t013038	-1	1	-1
t013039	0	0	0
t013044	-3	2	-5
t013045	-1	3	3
t013046	-1	2	1
t013047	-4	3	0
t013048	0	1	0
t013049	-2	2	0
t013050	-3	3	-2
t013054	-3	1	0
t013055	-2	1	0
t013056	-1	0	0
t013058	-1	0	1
t013061	-1	-1	0
t013062	0	1	0
t013063	-4	-1	0
t013064	-2	-1	0
t013066	-2	0	-1
t013070	0	1	0
t013071	-1	0	0
t013072	-1	1	0
t013073	-4	0	0
t013075	-1	1	0
t013076	-5	4	0
t013077	-3	1	-1
t013078	-3	0	1
t013079	-1	1	0
t013081	0	0	0
t013082	-2	4	0
t013085	-1	0	0
t013090	-2	0	2
t013092	0	3	0
t013094	-1	1	1
t013095	-2	0	0
t013096	0	3	0
t013097	-3	2	3
t013098	-2	4	0
t013100	-1	1	0
t013101	-2	0	2
t013102	-4	2	0
t013104	-2	0	0
t013105	0	1	0
t013106	-7	0	-1
t013107	-2	-1	0
t013108	-1	0	0
t013109	-2	1	0
t013110	-2	1	0
t013111	-1	3	1
t013112	-3	3	2
t013113	-1	1	0
t013114	-4	0	0
t013115	-2	0	0
t013116	-1	1	0
t013117	0	0	0
t013119	-4	3	-1
t013120	0	0	-3
t013122	-7	0	-1
t013123	-3	0	0
t013124	-3	0	0
t013125	-1	2	3
t013127	-3	2	1
t013128	-1	0	0
t013129	-6	3	-1
t013131	0	0	0
t013132	0	1	0
t013133	-1	0	0
t013134	-1	-1	0
t013135	-2	1	0
t013136	-1	3	0
t013137	-3	-1	1
t013138	0	0	0
t013139	-1	1	0
t013140	-3	1	0
t013141	-1	3	1
t013142	0	0	1
t013143	-4	2	0
t013144	-4	1	1
t013145	-3	1	0
t013146	0	1	-1
t013147	0	1	2
t013148	-3	2	-3
t013149	-3	4	-1
t013150	-3	1	0
t013151	-1	-1	-1
t013154	-2	0	0
t013155	-1	0	-2
t013156	-6	2	-1
t013157	0	0	0
t013158	-2	3	-1
t013159	-3	3	0
t013161	-2	2	0
t013164	-1	2	0
t013166	0	7	0
t013168	-1	0	0
t013170	-1	1	0
t013171	-4	3	0
t013172	-3	1	1
t013174	0	0	0
t013176	-2	0	0
t013182	0	0	1
t013185	0	0	0
t013188	-2	2	0
t013189	-5	3	0
t013191	-1	0	0
t013194	-2	1	0
t013195	0	1	0
t013196	-1	2	0
t013198	-3	1	0
t013199	-1	2	-1
t013200	-1	2	1
t013201	-1	2	0
t013202	0	1	4
t013203	-1	1	1
t013204	-1	1	0
t013205	0	0	0
t013207	-1	1	1
t013208	-2	2	0
t013211	-1	3	1
t013212	0	0	0
t013213	-2	-1	0
t013215	-2	2	2
t013218	1	-1	0
t013219	-2	2	-1
t013221	0	3	-1
t013222	-1	0	0
t013226	-2	0	2
t013227	-3	2	0
t013228	0	0	0
t013229	-3	3	3
t013230	-3	2	1
t013231	-5	2	8
t013234	-2	1	2
t013236	-2	0	0
t013237	-6	0	0
t013239	-1	1	0
t013241	-3	2	0
t013242	-2	1	0
t013243	-5	-2	0
t013244	-2	1	0
t013245	-2	0	0
t013246	-2	1	0
t013247	-1	5	0
t013248	-2	4	1
t013252	-2	0	1
t013253	-1	2	0
t013254	-2	4	0
t013255	-1	4	0
t013257	0	0	0
t013258	-1	0	0
t013261	-2	1	0
t013264	0	0	0
t013266	0	1	0
t013267	-3	-1	0
t013268	-2	0	0
t013269	-1	0	0
t013270	-1	1	1
t013271	-2	0	0
t013274	-1	2	-1
t013277	-3	1	1
t013279	-1	1	0
t013282	-2	2	2
t013283	-5	-1	0
t013284	0	2	0
t013285	-3	6	-1
t013286	0	1	0
t013287	-2	1	1
t013288	0	2	-1
t013289	0	1	1
t013290	0	3	0
t013293	-3	2	-1
t013294	1	3	-2
t013295	-3	3	-2
t013296	0	1	-1
t013298	0	0	0
t013299	-1	1	2
t013301	0	0	1
t013302	0	1	1
t013304	-1	0	2
t013305	-1	2	-2
t013307	-1	-1	0
t013308	-2	1	0
t013309	-4	2	-1
t013311	-4	1	0
t013312	0	0	1
t013315	-1	0	0
t013318	-3	0	2
t013319	-2	4	-2
t013320	0	0	0
t013323	-1	-1	0
t013325	-1	1	-1
t013327	-1	-1	2
t013328	0	3	0
t013330	0	2	0
t013332	-1	3	-1
t013333	0	1	1
t013334	0	0	1
t013335	-1	2	1
t013336	-3	1	1
t013338	-1	1	3
t013339	0	3	7
t013340	-5	1	1
t013341	0	1	0
t013342	-1	0	1
t013343	-2	2	0
t013344	1	-1	0
t013345	1	-1	0
t013346	-4	1	1
t013347	1	-1	0
t013348	1	-1	0
t013349	1	-1	0
t013350	-1	0	0
t013351	-3	0	0
t013352	-1	0	0
t013353	-1	0	0
t013354	-1	-1	0
t013355	-4	2	0
t013356	0	0	0
t013357	-5	3	0
t013358	-3	-1	0
t013359	-3	3	-2
t013360	-3	2	-2
t013362	-2	1	0
t013363	0	0	0
t013364	-2	-1	1
t013365	-2	1	0
t013366	0	2	0
t013368	-3	1	0
t013369	0	4	-1
t013372	-7	1	1
t013376	0	0	0
t013377	-1	0	0
t013378	0	0	0
t013380	-2	2	0
t013381	-4	0	0
t013382	-3	5	-1
t013383	-3	2	-1
t013385	0	0	0
t013388	-1	0	0
t013389	-1	3	1
t013390	0	4	3
t013391	-3	1	0
t013392	-3	3	0
t013393	-3	1	0
t013395	-3	4	1
t013398	0	0	1
t013399	-3	0	0
t013404	0	4	0
t013405	-2	1	0
t013407	-6	0	1
t013408	0	1	0
t013409	0	0	1
t013410	-3	1	0
t013415	-3	3	0
t013416	-2	3	0
t013420	-1	0	0
t013423	-1	2	0
t013424	-5	2	-1
t013426	-1	0	0
t013427	0	0	1
t013428	0	2	2
t013429	0	1	-1
t013431	0	3	0
t013433	0	1	-1
t013434	0	0	0
t013436	-2	5	0
t013437	0	2	0
t013438	-2	5	1
t013439	-5	0	3
t013442	0	3	-1
t013444	-3	2	0
t013445	-3	0	0
t013446	0	1	-2
t013447	1	2	0
t013448	-3	1	1
t013449	-4	0	0
t013454	-1	1	1
t013456	-1	0	0
t013459	-1	1	0
t013460	-1	1	1
t013461	-2	1	4
t013462	-2	0	4
t013463	-3	2	1
t013464	-2	1	0
t013465	-2	1	0
t013466	-3	1	0
t013468	-1	2	0
t013469	-2	2	0
t013471	0	2	0
t013472	0	0	0
t013473	0	0	1
t013477	-1	1	1
t013478	-2	3	1
t013479	-5	2	2
t013480	-3	2	1
t013482	0	1	0
t013483	-2	1	0
t013486	-3	1	-1
t013487	-3	-1	-1
t013488	-3	0	0
t013489	-1	1	1
t013490	-3	2	0
t013492	-1	0	1
t013493	-2	2	0
t013494	-2	-1	0
t013495	-2	0	0
t013496	-4	0	5
t013497	-1	0	0
t013499	-3	4	1
t013500	-2	1	4
t013504	-2	0	0
t013507	0	2	0
t013511	-1	1	4
t013512	0	2	0
t013514	-3	2	-1
t013515	-4	1	0
t013516	-2	2	0
t013517	-1	3	-1
t013518	-1	1	2
t013519	-2	1	1
t013520	0	0	1
t013521	-1	3	2
t013524	-1	0	0
t013526	1	3	0
t013527	0	1	1
t013528	0	1	1
t013529	-1	4	7
t013530	-4	3	6
t013531	-3	1	4
t013532	0	4	1
t013533	-3	3	1
t013535	-1	0	0
t013536	-2	2	0
t013539	0	-1	1
t013540	0	1	0
t013542	-1	0	0
t013545	-2	1	1
t013546	0	4	-1
t013547	-1	1	0
t013550	-2	0	0
t013551	0	1	0
t013552	-1	2	2
t013553	-1	1	0
t013554	-1	0	1
t013555	0	2	1
t013560	-2	1	0
t013561	0	0	0
t013563	0	1	0
t013564	0	2	0
t013566	-1	2	0
t013572	-3	2	0
t013573	-1	3	2
t013574	-3	3	0
t013575	-3	3	0
t013578	0	1	0
t013580	-1	0	0
t013581	-1	1	-1
t013582	-4	7	3
t013583	-1	1	1
t013584	-2	-1	0
t013586	-2	1	-1
t013589	-3	2	0
t013590	-3	2	0
t013591	-5	1	0
t013592	-4	1	1
t013593	-1	4	-1
t013595	-1	2	-1
t013596	-1	1	-1
t013597	-1	1	-1
t013598	-1	1	-1
t013600	-4	1	-1
t013601	-1	0	0
t013602	-3	4	2
t013604	-1	1	0
t013606	-2	0	0
t013607	-2	2	1
t013608	-2	3	0
t013610	-2	0	1
t013611	-1	4	-1
t013612	-1	2	-1
t013613	-3	0	1
t013616	-1	1	0
t013617	-1	5	-1
t013619	-4	2	1
t013620	-1	1	0
t013622	-2	1	0
t013623	-4	4	-2
t013625	-3	1	1
t013626	-3	1	1
t013629	-1	3	1
t013630	-2	1	1
t013631	-4	2	0
t013633	-2	3	0
t013641	-6	1	1
t013642	0	0	0
t013643	-3	4	-1
t013645	-1	1	0
t013646	0	2	1
t013647	-1	2	0
t013653	0	1	1
t013654	-2	1	0
t013658	0	2	0
t013659	0	2	2
t013660	-1	1	1
t013662	-1	1	1
t013663	-2	5	4
t013664	-2	5	4
t013665	0	3	1
t013666	-1	2	0
t013667	-4	2	-1
t013671	-2	0	0
t013672	-1	0	0
t013673	-3	0	1
t013677	-3	0	0
t013679	-3	4	2
t013682	-1	2	1
t013683	-1	1	0
t013684	-2	1	0
t013685	-1	1	0
t013686	0	0	0
t013687	-1	0	1
t013688	0	3	0
t013690	-4	3	0
t013691	-2	2	0
t013692	0	-1	-1
t013694	-3	0	0
t013695	0	0	0
t013696	0	2	1
t013698	-3	2	-2
t013699	-2	3	-3
t013702	-2	4	1
t013703	-2	0	0
t013704	-1	1	0
t013705	-2	1	1
t013706	-3	2	0
t013707	-3	2	0
t013709	-2	0	0
t013710	-2	3	1
t013711	-3	2	1
t013713	-2	3	0
t013714	-6	-1	1
t013715	-5	1	0
t013716	-3	2	-1
t013717	0	1	0
t013718	0	1	0
t013720	-1	0	0
t013721	-1	1	-1
t013722	-1	1	-1
t013727	-2	2	0
t013729	-1	1	0
t013730	-4	4	1
t013731	-1	0	0
t013732	0	1	-1
t013733	-4	0	0
t013734	0	2	0
t013735	-2	3	2
t013736	-1	3	0
t013737	-1	0	-1
t013739	-2	0	3
t013740	-4	0	1
t013741	-3	2	0
t013743	-3	1	1
t013744	-6	0	0
t013745	-2	0	0
t013746	-1	1	0
t013747	0	1	0
t013748	-1	2	1
t013749	-2	-1	0
t013751	0	1	1
t013753	-2	5	2
t013754	-2	4	0
t013755	-6	2	0
t013757	-1	1	1
t013758	0	0	0
t013759	-3	2	3
t013760	0	0	1
t013761	-1	1	3
t013762	-1	0	1
t013763	-1	1	3
t013764	0	1	3
t013765	0	1	1
t013766	0	1	2
t013768	1	0	0
t013769	0	1	0
t013770	0	1	2
t013771	-5	2	1
t013772	0	1	0
t013773	-1	0	2
t013774	0	2	1
t013775	-4	-2	1
t013776	0	2	-1
t013777	0	2	2
t013778	-4	2	0
t013780	-2	2	0
t013782	-6	5	0
t013783	-4	2	0
t013784	-2	1	-1
t013785	-4	2	0
t013786	-4	3	0
t013787	-8	1	-1
t013788	-2	1	1
t013790	-2	3	0
t013791	-2	2	0
t013793	-1	4	2
t013794	0	1	0
t013796	-1	1	0
t013797	-1	1	0
t013799	-3	1	1
t013800	-2	5	0
t013801	0	4	0
t013802	0	0	0
t013803	-2	1	0
t013804	-4	4	-1
t013806	-2	0	0
t013807	-4	0	0
t013808	-2	1	0
t013809	0	0	2
t013810	-1	0	0
t013811	-1	2	0
t013812	-2	1	0
t013813	-2	1	0
t013814	-1	-1	0
t013815	-3	0	0
t013816	-3	2	-1
t013817	-1	1	0
t013818	-1	0	0
t013819	-1	1	0
t013820	-1	1	0
t013821	-4	0	0
t013822	-2	1	1
t013824	-3	1	3
t013825	-1	1	1
t013826	-1	0	1
t013828	-1	0	3
t013829	1	4	0
t013830	-2	2	1
t013831	-1	1	0
t013834	0	1	0
t013836	-2	1	1
t013837	-1	3	0
t013838	-2	4	1
t013839	-1	0	1
t013840	0	1	-1
t013841	-1	1	-1
t013844	-3	0	0
t013845	-3	4	3
t013847	-1	0	2
t013849	-2	2	-1
t013850	-3	1	2
t013851	-3	1	2
t013852	-1	0	3
t013854	-1	4	1
t013855	0	0	1
t013859	-2	0	1
t013862	0	2	0
t013864	-1	0	0
t013866	-2	1	1
t013868	-2	2	1
t013869	-3	0	0
t013870	0	2	1
t013873	-2	1	0
t013874	0	0	4
t013876	-1	0	4
t013877	-2	0	1
t013878	-1	2	3
t013879	-3	2	0
t013886	-1	0	-1
t013887	-1	2	0
t013889	0	0	0
t013891	-1	1	0
t013894	0	1	-1
t013895	-4	2	0
t013896	-4	3	1
t013897	-2	1	0
t013898	-5	2	-1
t013899	0	-1	1
t013900	-1	3	2
t013901	-1	1	3
t013902	0	2	0
t013903	0	1	1
t013905	0	3	0
t013908	0	3	0
t013909	-2	2	0
t013910	0	0	0
t013911	0	2	-1
t013913	-1	1	-1
t013914	-6	0	2
t013916	-3	1	0
t013918	-1	3	0
t013919	-1	0	0
t013921	-1	1	0
t013922	-1	5	0
t013927	0	1	0
t013928	0	1	1
t013929	1	2	2
t013930	0	1	1
t013931	-2	0	1
t013932	-5	1	-1
t013933	-3	3	0
t013936	0	0	0
t013937	-1	1	-1
t013938	-1	2	4
t013940	-2	0	0
t013942	-1	3	-1
t013943	0	3	0
t013946	0	0	0
t013947	-2	1	0
t013948	-1	4	2
t013950	-3	0	-1
t013951	-4	0	1
t013956	0	1	0
t013963	-3	0	0
t013964	-2	1	0
t013966	0	2	0
t013967	0	2	3
t013968	0	3	0
t013969	-1	1	2
t013971	0	4	0
t013972	-4	2	3
t013973	-6	4	0
t013974	-1	2	0
t013980	0	0	0
t013986	-4	0	0
t013997	-2	2	1
t013999	-1	1	1
t014000	0	1	0
t014001	-1	1	0
t014002	-3	0	0
t014003	-3	1	-1
t014004	-3	0	-1
t014007	-2	2	-1
t014008	-1	3	0
t014009	0	3	-2
t014010	0	1	0
t014011	-1	1	-1
t014012	-3	0	-1
t014014	0	1	0
t014015	-2	0	1
t014016	-2	1	-2
t014017	-2	0	2
t014018	-1	1	-1
t014020	-1	-1	3
t014024	0	2	2
t014026	-3	2	2
t014027	0	0	0
t014028	-2	1	0
t014029	-2	1	0
t014030	-3	0	6
t014032	-1	1	-1
t014034	-2	1	0
t014035	-3	3	0
t014037	0	2	1
t014038	-4	2	2
t014039	-1	1	0
t014042	0	6	-1
t014043	0	0	0
t014044	-1	1	-1
t014045	-2	2	0
t014048	-4	2	0
t014049	-3	1	-6
t014051	1	1	0
t014052	0	1	0
t014053	-2	0	1
t014054	-3	1	1
t014056	1	1	0
t014058	-1	2	2
t014059	1	1	0
t014060	-3	0	0
t014061	0	1	0
t014062	-1	2	3
t014063	-1	0	0
t014065	-1	1	1
t014066	-3	1	0
t014067	-3	4	4
t014068	-1	3	1
t014069	-3	3	2
t014070	-1	3	1
t014072	-1	1	1
t014073	-2	3	6
t014074	-2	3	5
t014075	-2	2	3
t014076	-4	1	1
t014079	-1	2	1
t014080	0	2	-1
t014081	-1	3	0
t014082	0	0	0
t014083	0	1	4
t014084	-1	1	0
t014085	-3	2	0
t014086	0	3	6
t014087	-1	-2	2
t014088	0	3	0
t014089	0	5	0
t014091	-1	0	1
t014093	-3	1	-1
t014095	-1	4	0
t014096	-2	0	0
t014097	-2	0	0
t014098	1	0	0
t014101	-1	1	-1
t014103	-1	1	0
t014105	-3	0	0
t014106	-3	3	-3
t014107	-1	2	-3
t014108	0	0	0
t014110	0	4	-3
t014111	-1	1	0
t014112	-2	3	-2
t014114	0	1	0
t014115	-2	0	0
t014116	-3	1	0
t014117	-2	0	1
t014118	-1	6	-2
t014119	-1	0	0
t014120	0	0	0
t014121	-5	2	0
t014122	0	0	-2
t014123	-1	2	0
t014126	-2	1	7
t014128	0	0	0
t014129	-1	0	-1
t014131	-2	1	0
t014132	-1	2	-1
t014134	-3	2	0
t014135	0	1	0
t014136	-1	0	-1
t014139	0	0	0
t014145	0	0	-2
t014146	-3	2	-1
t014147	0	1	-1
t014148	-1	1	2
t014149	-3	2	1
t014150	0	0	0
t014151	-2	4	-1
t014152	-2	2	-1
t014153	0	1	1
t014157	-3	1	0
t014158	0	3	0
t014161	-1	4	0
t014163	-4	0	-1
t014165	-2	2	0
t014166	-1	2	-1
t014167	0	1	1
t014169	-1	1	0
t014170	-1	3	0
t014171	-1	3	0
t014174	-1	0	0
t014175	-1	0	0
t014176	0	4	0
t014180	-1	1	0
t014181	0	1	2
t014182	0	1	0
t014183	0	0	4
t014185	0	1	0
t014188	-1	2	1
t014190	-3	1	1
t014192	-1	1	0
t014197	0	1	0
t014198	-3	1	0
t014199	-4	3	0
t014202	-3	1	-1
t014204	-1	5	0
t014207	-2	2	0
t014209	0	1	0
t014210	-1	2	-1
t014216	-1	0	0
t014217	0	1	0
t014218	-2	-1	0
t014219	0	6	-1
t014220	-2	1	1
t014221	-1	0	0
t014224	1	4	0
t014225	-6	1	1
t014226	1	4	0
t014227	-2	1	0
t014229	-1	0	2
t014231	0	0	1
t014232	-1	1	2
t014233	-1	2	0
t014235	0	0	0
t014236	-5	0	-1
t014237	-2	3	0
t014238	-5	-2	0
t014240	-2	2	1
t014241	-5	0	0
t014242	-2	4	0
t014247	-1	3	0
t014248	-3	-1	1
t014249	-6	0	0
t014252	0	2	0
t014253	0	2	0
t014255	-5	1	-2
t014256	-1	0	0
t014257	-2	5	0
t014258	-1	0	1
t014260	-1	3	-1
t014263	0	2	2
t014264	0	1	0
t014266	-2	3	0
t014267	0	0	0
t014268	0	2	0
t014269	-1	1	0
t014270	-1	1	0
t014271	-2	-1	0
t014273	0	2	0
t014274	-3	2	1
t014275	-2	1	0
t014276	0	0	0
t014278	-1	3	0
t014279	-1	3	0
t014280	-2	3	0
t014282	-1	0	-1
t014283	-5	2	6
t014285	-2	3	0
t014287	-4	0	0
t014288	-1	1	-1
t014294	-1	2	0
t014295	0	1	0
t014297	1	1	0
t014298	-1	2	1
t014301	-1	2	1
t014302	-2	3	2
t014303	-1	1	0
t014304	0	1	0
t014305	0	1	0
t014306	-2	2	0
t014307	-2	1	-1
t014308	-3	1	-2
t014309	-3	2	0
t014310	-3	1	1
t014311	0	1	1
t014312	-1	3	0
t014315	-1	1	0
t014316	-2	3	-1
t014317	0	1	0
t014319	-1	0	-1
t014320	0	0	0
t014321	-1	3	7
t014322	-2	3	0
t014323	-2	0	0
t014324	-1	5	0
t014325	-3	3	0
t014327	-1	0	0
t014330	1	1	0
t014331	-4	3	0
t014332	0	1	0
t014333	-2	2	0
t014336	-5	-1	2
t014337	-2	1	0
t014338	0	2	1
t014340	-1	2	1
t014342	-2	0	1
t014343	-3	2	0
t014345	-5	0	-1
t014346	-2	0	0
t014347	-1	0	1
t014348	-2	0	0
t014352	-2	0	0
t014354	0	1	0
t014355	-2	1	0
t014356	-1	2	0
t014358	0	0	0
t014359	0	0	-1
t014361	-1	0	0
t014362	1	2	1
t014363	0	1	1
t014364	0	2	1
t014365	0	0	4
t014366	-1	1	1
t014367	-1	4	0
t014370	-1	0	0
t014371	-1	3	1
t014374	-4	1	0
t014375	0	0	0
t014379	-1	1	0
t014382	-1	1	2
t014384	-2	1	0
t014385	0	1	1
t014388	-1	2	9
t014389	-1	1	3
t014390	-1	1	1
t014392	0	2	0
t014393	-3	0	1
t014394	-1	1	-1
t014395	0	0	0
t014398	-2	1	0
t014401	-1	3	0
t014402	0	2	1
t014403	-1	0	0
t014406	-3	6	-1
t014407	-1	0	3
t014408	-1	2	0
t014409	-2	3	0
t014411	-1	1	1
t014414	0	0	1
t014416	-5	1	1
t014417	-1	0	-1
t014421	-4	1	0
t014422	0	2	0
t014423	0	1	1
t014424	0	1	1
t014425	-2	1	1
t014426	-2	0	0
t014428	-2	3	0
t014432	0	1	0
t014433	-2	1	0
t014435	-1	2	0
t014437	-3	1	0
t014438	0	1	0
t014439	-2	0	1
t014440	-5	2	0
t014441	-1	2	2
t014442	-1	0	2
t014444	0	2	0
t014447	-2	2	-2
t014448	0	1	0
t014452	0	2	0
t014454	0	4	0
t014459	-1	3	0
t014460	-1	0	0
t014461	-2	2	1
t014462	-3	0	0
t014463	-4	0	0
t014467	-1	0	0
t014468	0	2	3
t014470	-1	0	0
t014473	-1	0	0
t014474	-1	0	0
t014475	-1	0	0
t014477	-1	0	0
t014478	-2	0	1
t014481	-1	0	2
t014482	-3	3	-2
t014483	-1	0	0
t014484	0	1	0
t014487	0	2	0
t014489	0	0	0
t014490	0	0	0
t014491	-1	1	1
t014492	-1	2	0
t014493	-1	0	0
t014494	-3	0	0
t014495	-1	0	0
t014496	-1	0	0
t014499	-2	0	0
t014500	0	0	0
t014502	0	3	-2
t014504	0	2	-1
t014505	-5	0	0
t014506	-3	0	2
t014507	0	1	0
t014508	-2	2	0
t014509	0	1	0
t014510	0	0	0
t014511	-1	1	0
t014512	0	0	0
t014513	-1	0	1
t014514	0	2	0
t014515	-1	4	2
t014517	-1	0	0
t014518	0	1	0
t014520	0	0	0
t014523	-3	2	1
t014525	0	2	0
t014528	-3	0	0
t014529	0	2	0
t014531	-2	0	1
t014532	-3	1	0
t014534	-1	1	1
t014535	-1	4	-1
t014540	-1	2	0
t014542	-1	2	-2
t014543	0	2	0
t014544	-1	0	1
t014545	0	5	0
t014546	-2	5	1
t014547	-3	2	2
t014548	0	0	3
t014550	-3	0	0
t014551	-2	2	0
t014552	-5	4	-3
t014553	-4	2	2
t014554	0	2	-1
t014555	-3	0	0
t014556	-1	5	1
t014558	-2	2	-1
t014560	-1	2	0
t014561	0	4	-1
t014565	-1	2	0
t014566	-2	1	1
t014568	-2	2	0
t014569	0	1	0
t014571	0	1	1
t014572	-1	1	-1
t014573	-1	0	-1
t014574	0	1	1
t014575	0	1	1
t014577	-2	3	0
t014579	-1	5	1
t014580	-1	3	2
t014581	-4	2	4
t014582	-6	2	1
t014583	-2	0	1
t014586	-1	0	0
t014587	0	3	0
t014588	-1	0	0
t014589	-1	1	0
t014591	-1	0	0
t014592	0	1	0
t014593	-2	2	-1
t014594	-2	3	0
t014595	-1	0	0
t014596	0	5	1
t014597	0	2	2
t014598	-2	0	0
t014599	-1	3	1
t014600	-3	2	-1
t014601	-3	1	0
t014604	-3	2	0
t014605	-3	-2	-1
t014607	-1	4	0
t014608	0	1	0
t014612	-3	0	1
t014613	-3	2	0
t014616	-1	2	3
t014618	-1	3	0
t014619	-2	0	2
t014622	-2	1	2
t014623	0	2	0
t014624	-1	0	-1
t014625	0	4	-1
t014626	0	4	0
t014630	-1	1	-1
t014632	0	3	0
t014633	-3	2	0
t014634	1	2	0
t014636	1	4	-1
t014638	-1	0	0
t014639	-1	1	0
t014640	-2	-1	2
t014642	0	0	0
t014643	-3	2	1
t014644	-2	1	3
t014645	-3	3	0
t014648	-1	2	0
t014649	-4	3	3
t014651	-2	0	1
t014652	-2	2	0
t014654	-3	2	0
t014655	-2	3	0
t014656	-3	0	0
t014657	-3	1	0
t014658	-3	1	0
t014660	-1	0	0
t014661	0	2	0
t014663	0	1	0
t014664	-1	1	0
t014665	-2	1	0
t014666	-4	4	-1
t014667	-3	2	3
t014668	-4	0	2
t014669	-2	1	3
t014671	-3	-3	4
t014674	-4	1	5
t014675	-2	0	5
t014677	-4	0	2
t014678	-2	1	1
t014679	-4	1	0
t014680	-3	4	0
t014681	-1	2	3
t014682	0	0	0
t014684	-3	1	0
t014685	0	0	0
t014687	-1	1	1
t014688	-1	-1	1
t014689	-1	0	0
t014691	0	1	0
t014693	-3	2	3
t014694	-4	4	1
t014695	-1	0	0
t014696	-2	1	1
t014698	-1	0	1
t014699	-1	0	0
t014700	-1	1	0
t014702	-1	0	2
t014703	-2	2	0
t014704	-2	0	0
t014705	1	1	0
t014706	-1	1	2
t014708	0	1	0
t014709	-2	1	0
t014710	-1	1	-1
t014713	-1	0	0
t014714	-3	3	0
t014715	-2	0	0
t014716	-1	3	0
t014718	-3	0	0
t014720	-1	2	-1
t014721	0	0	1
t014722	-1	1	2
t014723	-4	0	4
t014725	0	1	1
t014727	-2	2	1
t014730	-2	1	1
t014731	-3	0	-1
t014732	-1	3	0
t014733	0	4	0
t014734	-3	0	0
t014735	-1	0	1
t014736	-4	4	2
t014737	-1	0	1
t014738	-3	0	0
t014742	-1	3	0
t014743	-2	2	0
t014744	-1	3	0
t014747	-1	2	0
t014748	0	2	0
t014749	-1	1	1
t014750	-2	0	1
t014751	-3	0	2
t014753	-1	1	2
t014754	-3	2	1
t014756	-2	3	0
t014757	-4	2	-2
t014759	0	-1	3
t014760	-2	1	4
t014762	-1	2	0
t014763	-1	1	0
t014764	0	1	0
t014765	-1	0	0
t014766	-2	2	0
t014768	0	1	4
t014770	-2	3	0
t014771	-2	2	0
t014773	0	2	0
t014774	-1	1	0
t014775	-1	7	-1
t014776	0	0	-2
t014777	-2	1	2
t014778	-1	2	2
